id,text,word,mean,frq,var,victor,stadio88,user,petru,sergiu,majority
5573,"Este clar că este nevoie de o structură diferită a cărților, deoarece acestea sunt destinate să fie (cel puțin în cele din urmă) tipărite și, prin urmare, ar trebui să aibă un stil liniar.",tipărite,0.05,3.84,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5593,"Acestea necesitau bani, iar o nouă lume interlopă a criminalității a apărut pentru a le finanța și a profita de pe urma lor.",interlopă,0.2,0.0,0.010000000000000004,0.25,0.0,0.25,0.25,0.25,simple
5598,"În general, le este mai bine să își folosească Ne-ul, precum și capacitățile de raționament ale lui Ti, pentru a afla adevărul, decât să se bazeze pe tradițiile Si.",bazeze,0.05,3.52,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5611,"Acest lucru se întâmplă tot timpul în visele mele, dar se pare că eu cred că pot face asta cu adevărat, iar visul continuă în mod nelucid.",întâmplă,0.05,5.11,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5614,"Aceasta include predarea, practica generală a medicinei, cercetarea medicală, domeniile religioase, antreprenoriatul, munca misionară, munca socială, dezvoltarea comunitară, artele creative, actoria, radiodifuziunea, consultanța, coaching-ul, formarea corporatistă, relațiile publice, consilierea, publicitatea și marketingul.",religioase,0.05,4.62,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5672,Recomandăm această licență în principal pentru lucrări al căror scop este de instruire sau de referință.,căror,0.05,4.82,0.010000000000000004,0.25,0.0,0.0,0.0,0.0,simple
5688,"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932.",vitaminei,0.2,3.19,0.010000000000000004,0.0,0.25,0.25,0.25,0.25,simple
5175,"La sfârșitul secvenței, o racletă îndepărtează tonerul rămas pe tambur și întregul proces se repetă cu o nouă imagine.",repetă,0.05,4.14,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5180,"Din cauza faptului că aparatul său de împerechere este ghimpat, asemănător cu acul unei lucrătoare, acesta va fi smuls din corpul său după împerechere, iar el va cădea spre pământ cu singurul rezultat posibil: moartea.",acul,0.05,3.48,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5181,"Din cauza faptului că aparatul său de împerechere este ghimpat, asemănător cu acul unei lucrătoare, acesta va fi smuls din corpul său după împerechere, iar el va cădea spre pământ cu singurul rezultat posibil: moartea.",smuls,0.05,3.67,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5216,"Fonturile decorative sunt mai potrivite pentru caractere de afișare (mai mari de 14 puncte), în timp ce caracterele mai simple sunt mai potrivite pentru text (mai puțin de 14 puncte).",potrivite,0.05,3.94,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5217,"Fonturile decorative sunt mai potrivite pentru caractere de afișare (mai mari de 14 puncte), în timp ce caracterele mai simple sunt mai potrivite pentru text (mai puțin de 14 puncte).",simple,0.05,4.54,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5224,Scoateți-le prin găurire folosind o viteză foarte mică de găurire sau utilizați o unealtă de extragere a șuruburilor pentru șuruburile blocate.,găurire,0.05,0.0,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5226,Scoateți-le prin găurire folosind o viteză foarte mică de găurire sau utilizați o unealtă de extragere a șuruburilor pentru șuruburile blocate.,blocate,0.05,3.81,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5237,"Condițiile de mediu, cum ar fi curentul sau gradienții de temperatură face ca bula să se separe, determinând formarea a două bule care conțin concentrații similare de materiale.",bula,0.05,3.27,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5257,"De asemenea, a fost responsabil de contrabandă cu droguri și de crime și a mituit atât poliția, cât și politicieni importanți.",droguri,0.05,4.51,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5259,"De asemenea, a fost responsabil de contrabandă cu droguri și de crime și a mituit atât poliția, cât și politicieni importanți.",poliția,0.05,4.83,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5274,"Cu toate acestea, ploile abundente și persistente și furtunile pot provoca inundații și înnămolire a solului, precum și eroziune gravă cauzată de ploi.",furtunile,0.05,3.31,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5301,"Dacă este posibil, găsiți un apicultor din zona dumneavoastră care ar putea fi dispus să vă ghideze sau chiar să vă îndrume în timpul noului dumneavoastră interes.",noului,0.05,4.65,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5320,"În exemplul de mai sus, cantitatea conservată ar fi șosetele, sistemul ar fi uscătorul, iar sistemul este închis atâta timp cât nimeni nu introduce sau scoate șosete din uscător.",nimeni,0.05,5.33,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5344,"Oasele neregulate au forme deosebite, nu pot fi grupate sub capetele precedente și sunt folosite pentru atașarea mușchilor și pentru articulații.",grupate,0.05,3.78,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5350,"S-a spus că a trebuit să își croiască drum prin păduri fără urme, ceea ce, fără îndoială, a fost cazul cel puțin în acest oraș.",urme,0.05,4.37,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5362,"Acesta prezintă în mod repetat ilustrații ale cercetașilor în scene însorite de munte, fără niciun fel de pălării.",repetat,0.05,4.18,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5369,"Vă va duce la pagina care corespunde cererii dumneavoastră, altfel va afișa rezultatele căutării.",altfel,0.05,5.21,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5388,"Poșta este generată intern de către sistemul Postfix însuși, pentru a notifica poștașul despre o problemă (această cale este, de asemenea, indicată cu săgeata fără etichetă).",poștașul,0.05,0.0,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5406,Conflictele multiple consecutive sunt observate și vor genera un mesaj ușor diferit.,ușor,0.05,5.42,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5407,"Aproape de sfârșitul războiului, Germania încearcă să lupte pentru o ultimă luptă cu Aliații.",încearcă,0.05,5.0,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5408,"Aproape de sfârșitul războiului, Germania încearcă să lupte pentru o ultimă luptă cu Aliații.",lupte,0.05,4.64,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5417,"Pe partea germană, însă, s-a format un decalaj între cele mai vestice corpuri de armată, iar înaintarea rapidă a epuizat trupele.",înaintarea,0.05,3.71,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5431,"În timp, carnea se înmoaie și își dezvoltă mai mult gustul, iar pentru anumite tipuri de carne acest proces poate fi prelungit cu grijă printr-un proces numit învechire.",înmoaie,0.05,3.32,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5432,"În timp, carnea se înmoaie și își dezvoltă mai mult gustul, iar pentru anumite tipuri de carne acest proces poate fi prelungit cu grijă printr-un proces numit învechire.",prelungit,0.05,3.96,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5433,"În timp, carnea se înmoaie și își dezvoltă mai mult gustul, iar pentru anumite tipuri de carne acest proces poate fi prelungit cu grijă printr-un proces numit învechire.",grijă,0.05,4.98,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5435,Imaginați-vă că deschideți capota unei mașini și găsiți o mașină de spălat în locul motorului.,spălat,0.05,4.33,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5436,Imaginați-vă că deschideți capota unei mașini și găsiți o mașină de spălat în locul motorului.,motorului,0.05,4.04,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5438,"Proiectele de lege private afectează o anumită companie, persoană sau altă entitate (de exemplu, autorizarea unor construcții majore pe anumite terenuri publice).",construcții,0.05,4.79,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5442,"Cu dimensiuni variate, de la lacuri de mari dimensiuni și văi închise la iazuri în miniatură, aceste depresiuni au fost lăsate de gheața îngropată care s-a topit în cele din urmă.",urmă,0.05,5.47,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5450,"Tampoanele sensibile ale degetelor noastre, folosite ca antene tactile, detectează cea mai mică tresărire, încordare sau ezitare de răspuns.",mică,0.05,5.26,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5454,"Ea aranjează împrumutul unui reparator de la un concurent, dar între timp organizează un număr mare de oameni cu lanterne într-un sistem manual de semnalizare.",manual,0.05,4.43,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5456,"Fusese surprinsă de faptul că Taggart trecuse într-o zi, din senin, prin camera ei de mahala.",trecuse,0.05,3.49,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5462,Deoarece ideea elementară de funcții este mai bine înțeleasă din punct de vedere clasic o vom folosi în continuare.,înțeleasă,0.05,3.77,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5495,Linia mare și curbată din stânga este îndreptată în mod elaborat spre mine (mi).,îndreptată,0.05,3.77,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5500,Elementul central al mănăstirii renovate a fost un altar dedicat lui Edward.,central,0.05,4.85,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5508,"Lucrarea combinată trebuie să conțină doar un singur exemplar al prezentei licențe, iar secțiunile invariabile multiple și identice pot fi înlocuite cu un singur exemplar.",înlocuite,0.05,3.93,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5510,Dezavantajele depășesc beneficiile și nu există studii actuale care să demonstreze că voucherele funcționează.,depășesc,0.05,3.87,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5540,Principalul motiv pentru care nu se permit mai multe ieșiri cu aceeași intrare este acela că ne permite să aplicăm aceeași funcție la diferite forme ale aceluiași lucru fără a schimba echivalența acestora.,schimba,0.05,4.86,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5547,"A doua zi, în timpul Fajr Salaah, l-a înjunghiat pe Sayyiduna Umar (radi Allahu anhu) de 6 ori în spate, rănind grav pe calif.",grav,0.05,4.62,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5548,"Partea nordică a continentului, care acoperă o mare parte din Siberia, era, de asemenea, inaccesibilă nomazilor din stepă din cauza pădurilor dense și a tundrei.",acoperă,0.05,4.49,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5552,Ceilalți au murit pe mare sau în închisoare în așteptarea procesului.,închisoare,0.05,4.87,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5553,Ceilalți au murit pe mare sau în închisoare în așteptarea procesului.,așteptarea,0.05,3.71,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5557,Descrierea configurației relative este încă utilizată în principal în glicochimie.,Descrierea,0.05,4.36,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5560,"Același principiu se aplica, desigur, și la reflexul cu un singur obiectiv, dar primele SLR-uri au provocat întârzieri și neplăceri din cauza necesității de a muta oglinda în afara planului focal pentru a permite luminii să ajungă la placa din spatele ei.",neplăceri,0.05,3.26,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5566,"Teatrul a contribuit cu strigăte dramatice, inclusiv cele ale lui Mary Otis Warren.",Teatrul,0.05,4.84,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5575,Există o ușoară tendință de atac din partea opusă a halogenului.,ușoară,0.05,4.59,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5577,Există o ușoară tendință de atac din partea opusă a halogenului.,opusă,0.05,3.79,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5597,"În general, le este mai bine să își folosească Ne-ul, precum și capacitățile de raționament ale lui Ti, pentru a afla adevărul, decât să se bazeze pe tradițiile Si.",afla,0.05,5.16,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5600,"Acestea transformă energia solară în energie chimică prin absorbția luminii și utilizarea acesteia pentru a stimula sinteza compușilor organici, cum ar fi zahărul, din dioxid de carbon și apă.",luminii,0.05,4.38,0.010000000000000002,0.0,0.0,0.0,0.0,0.25,simple
5606,Ei au lăsat în urmă o profeție conform căreia lumea se va sfârși la 21 decembrie 2012 și va avea loc cel de-al cincilea ciclu al lumii.,avea,0.05,5.98,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5608,"Au produs peste 90% din filmele de ficțiune din America și și-au distribuit filmele atât la nivel național, cât și internațional.",filmele,0.05,4.45,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5610,"Au produs peste 90% din filmele de ficțiune din America și și-au distribuit filmele atât la nivel național, cât și internațional.",național,0.05,5.6,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5633,Această transformare apare atunci când o celulă vie nepatogenă preia o bucată de ADN purtătoare a alelei de patogenitate.,apare,0.05,5.13,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5638,"Deși Harry va deveni o excepție, există un alt elev, de asemenea orfan și vrăjitor talentat, căruia Dumbledore i-a acordat și el o atenție sporită, deși nu în același mod ca în cazul lui Harry.",orfan,0.05,3.68,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5657,"Folosește aceleași forme de acorduri ca și Open E, dar este mai ușor pentru gâtul chitarei, deoarece corzile sunt dezacordate, reducând tensiunea.",chitarei,0.05,0.0,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5665,"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos).",scuipă,0.05,3.3,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5666,"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos).",pastila,0.05,3.2,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5674,Vom începe prin a explica cum funcționează visul lucid din punct de vedere biologic.,explica,0.05,4.4,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5675,Vom începe prin a explica cum funcționează visul lucid din punct de vedere biologic.,visul,0.05,4.47,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5678,"Pierderea în greutate necesită ca aportul de calorii să fie mai mic decât producția de calorii, deși niciuna dintre acestea nu trebuie să fie făcută la extrem.",niciuna,0.05,4.03,0.010000000000000002,0.0,0.0,0.0,0.25,0.0,simple
5135,"După război, Hitler a rămas în armată și, după ce a primit cursuri de informații și oratorie, a devenit ofițer de informații însărcinat cu infiltrarea în partidele politice și cu raportarea către superiorii săi cu privire la activitățile acestora.",infiltrarea,0.2,0.0,0.01,0.25,0.25,0.0,0.25,0.25,simple
5141,"De asemenea, coeficientul de frecare variază foarte mult în funcție de care sunt cele două substanțe aflate în contact, precum și de temperatura și netezimea celor două substanțe.",variază,0.2,4.19,0.01,0.25,0.25,0.25,0.25,0.0,simple
5142,"De asemenea, coeficientul de frecare variază foarte mult în funcție de care sunt cele două substanțe aflate în contact, precum și de temperatura și netezimea celor două substanțe.",netezimea,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5155,"Un alfabet ingenios le-a permis mayașilor să înregistreze informații pe monumentele și templele lor, oferindu-le antropologilor o modalitate excelentă de a afla mai multe despre viața și cultura mayașă.",ingenios,0.2,3.46,0.01,0.25,0.25,0.0,0.25,0.25,simple
5160,"O altă carte tratează Cascading Style Sheets (CSS) care se ocupă de aspectul general și de stilizare, dar cartea de față abordează pe scurt CSS.",abordează,0.2,3.84,0.01,0.25,0.25,0.0,0.25,0.25,simple
5163,"În calitate de guvernator, a urmat o politică atât de strictă de a numi în funcții doar colegi republicani, încât a devenit părintele sistemului de favoruri din America.",favoruri,0.2,3.23,0.01,0.25,0.25,0.0,0.25,0.25,simple
5166,"Ca adjective, terminațiile lor variază în funcție de substantivele pe care le modifică.",substantivele,0.2,0.0,0.01,0.25,0.25,0.25,0.25,0.0,simple
5183,"Pe lângă lexicul nou, ar trebui să vă uitați și la modul în care se conjugă verbele în funcție de subiectul propoziției.",conjugă,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5189,"Oficialii britanici din domeniul comerțului au considerat că prima prioritate era popularea zonelor recent securizate din Canada și Florida (cu referire la Tratatul de la Paris), unde se putea aștepta în mod rezonabil ca coloniștii să facă comerț cu patria mamă.",securizate,0.3,3.08,0.01,0.25,0.25,0.25,0.25,0.5,simple
5215,"Fonturile decorative sunt mai potrivite pentru caractere de afișare (mai mari de 14 puncte), în timp ce caracterele mai simple sunt mai potrivite pentru text (mai puțin de 14 puncte).",Fonturile,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5219,"În ciuda acestui fapt, putem vedea că există încă o anumită interacțiune între Dumbledore și McGonagall, McGonagall fiind o influență moderată asupra tuturor părților, în timp ce manifestă o loialitate fermă față de Dumbledore.",loialitate,0.2,3.71,0.01,0.25,0.25,0.0,0.25,0.25,simple
5252,"El crede că ei exprimă aceleași preocupări pe care le simte și el, dar într-un mod diferit, și că este obligat moral să îi tolereze pentru că sunt mai slabi decât el.",moral,0.3,4.15,0.01,0.25,0.25,0.25,0.25,0.5,simple
5254,"A avut un dosar de serviciu exemplar și a primit prestigioasa Cruce de Fier, atât de clasa I, cât și de clasa a II-a, și a obținut, de asemenea, gradul nedistins de caporal.",prestigioasa,0.2,3.28,0.01,0.25,0.25,0.0,0.25,0.25,simple
5264,"Cu toate acestea, dacă programul este un fel de editor care rulează pe un desktop, este posibil să doriți să oferiți operatorului opțiunea de a salva informațiile introduse cu trudă în loc să iasă din program.",trudă,0.2,0.0,0.01,0.25,0.25,0.0,0.25,0.25,simple
5273,"Cu toate acestea, ploile abundente și persistente și furtunile pot provoca inundații și înnămolire a solului, precum și eroziune gravă cauzată de ploi.",persistente,0.2,3.38,0.01,0.25,0.25,0.0,0.25,0.25,simple
5277,"Cu toate acestea, în general, este necesar să se aplice aceste legi la un volum de control infinitezimal, apoi să se utilizeze ecuațiile diferențiale rezultate.",rezultate,0.2,4.89,0.01,0.25,0.25,0.0,0.25,0.25,simple
5279,"Cu toate acestea, este rareori nevoie să spunem că acest artificiu ar avea o valoare limitată dacă am ști că mitul este o minciună.",artificiu,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5280,"Cu toate acestea, este rareori nevoie să spunem că acest artificiu ar avea o valoare limitată dacă am ști că mitul este o minciună.",mitul,0.2,3.89,0.01,0.25,0.25,0.0,0.25,0.25,simple
5293,Vă înțeleg preocupările legate de problemele legate de copyright și de necesitatea de a menține integritatea conținutului de pe platformă.,preocupările,0.2,3.75,0.01,0.25,0.25,0.25,0.25,0.0,simple
5304,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni pentru a calcula continuu ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică.",continuu,0.3,4.46,0.01,0.25,0.25,0.25,0.25,0.5,simple
5313,"Pentru a obține acest câmp, camera trebuie să fie suficient de reverberantă, iar frecvențele trebuie să fie suficient de înalte pentru a evita efectele modurilor predominante.",predominante,0.3,3.11,0.01,0.25,0.25,0.25,0.25,0.5,simple
5321,"În exemplul de mai sus, cantitatea conservată ar fi șosetele, sistemul ar fi uscătorul, iar sistemul este închis atâta timp cât nimeni nu introduce sau scoate șosete din uscător.",introduce,0.2,4.26,0.01,0.25,0.25,0.0,0.25,0.25,simple
5377,"În cele din urmă, studiul a analizat conversia fosfolipidelor bogate în polinesaturate în triacilgliceride prin intermediul unei căi a fosfolipazei C.",analizat,0.2,3.88,0.01,0.25,0.25,0.0,0.25,0.25,simple
5390,Multe federații folosesc aceste subvenții pentru a corecta dezechilibrele dintre impozite și cheltuieli la diferite niveluri de guvernare.,subvenții,0.3,3.49,0.01,0.25,0.25,0.25,0.25,0.5,simple
5395,"Laptele este un aliment nutritiv valoros, oferind vitamine și grăsimi esențiale celor care îl pot digera în mod corespunzător.",nutritiv,0.2,0.0,0.01,0.25,0.25,0.0,0.25,0.25,simple
5397,"Laptele este un aliment nutritiv valoros, oferind vitamine și grăsimi esențiale celor care îl pot digera în mod corespunzător.",corespunzător,0.2,4.26,0.01,0.25,0.25,0.0,0.25,0.25,simple
5404,Conflictele multiple consecutive sunt observate și vor genera un mesaj ușor diferit.,Conflictele,0.2,3.89,0.01,0.25,0.25,0.25,0.25,0.0,simple
5410,"Două sau mai multe state nu vor încheia niciun tratat, confederație sau alianță între ele, fără consimțământul Statelor Unite în Congresul reunit, specificând cu exactitate scopurile pentru care se încheie și durata de valabilitate a acestuia.",alianță,0.2,4.03,0.01,0.25,0.25,0.0,0.25,0.25,simple
5411,"Două sau mai multe state nu vor încheia niciun tratat, confederație sau alianță între ele, fără consimțământul Statelor Unite în Congresul reunit, specificând cu exactitate scopurile pentru care se încheie și durata de valabilitate a acestuia.",exactitate,0.2,3.76,0.01,0.25,0.25,0.0,0.25,0.25,simple
5421,"Un lucru important de menționat este faptul că caracterele pentru numerale sunt reprezentate diferit de numărul lor corespunzător, i.e.",corespunzător,0.2,4.26,0.01,0.25,0.25,0.0,0.25,0.25,simple
5465,"Unele dintre aceste variații se referă la comisioane, protecția împotriva descoperirilor de cont, soldurile minime, legăturile permise între conturi (de exemplu, conturi curente și de economii) și regulile de deschidere a contului.",minime,0.2,3.87,0.01,0.25,0.25,0.0,0.25,0.25,simple
5473,Uneori va trebui să manipulați expresii într-o formă utilizabilă înainte de a putea efectua operații de calcul.,manipulați,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5476,Oțelurile sunt adesea supuse la o varietate de tratamente termice concepute pentru a produce diverse combinații de faze stabile și metastabile ale fierului.,termice,0.2,4.04,0.01,0.25,0.25,0.0,0.25,0.25,simple
5484,"Un astfel de acces ar putea fi utilizat pentru autentificarea la conectare, crearea unui nou cont de utilizator sau salvarea de informații textuale pentru a fi recuperate și studiate în viitor.",recuperate,0.2,3.64,0.01,0.25,0.25,0.0,0.25,0.25,simple
5489,"Romanii, care au folosit inițial acest stil, l-au considerat greoi și greu de manevrat pe terenul muntos și accidentat al Italiei.",manevrat,0.3,3.23,0.01,0.25,0.25,0.25,0.25,0.5,simple
5493,Clătirea cu alcool nu îndepărtează cristalul violet care maschează colorantul roșu safanin adăugat.,maschează,0.2,0.0,0.01,0.25,0.25,0.0,0.25,0.25,simple
5505,"Tabloul clasic Playfair este format din patru alfabete, de obicei în aranjament pătrat, două texte în clar și două texte cifrate.",aranjament,0.2,3.81,0.01,0.25,0.25,0.25,0.0,0.25,simple
5507,"Lucrarea combinată trebuie să conțină doar un singur exemplar al prezentei licențe, iar secțiunile invariabile multiple și identice pot fi înlocuite cu un singur exemplar.",identice,0.2,4.03,0.01,0.25,0.25,0.0,0.25,0.25,simple
5512,"Diagnosticul de schizofrenie nu ar trebui pus în prezența unor simptome depresive sau maniacale extinse, cu excepția cazului în care este clar că simptomele schizofrenice sunt anterioare tulburărilor afective.",Diagnosticul,0.2,3.87,0.01,0.25,0.25,0.0,0.25,0.25,simple
5513,"Diagnosticul de schizofrenie nu ar trebui pus în prezența unor simptome depresive sau maniacale extinse, cu excepția cazului în care este clar că simptomele schizofrenice sunt anterioare tulburărilor afective.",depresive,0.3,3.22,0.01,0.25,0.25,0.25,0.25,0.5,simple
5514,"Diagnosticul de schizofrenie nu ar trebui pus în prezența unor simptome depresive sau maniacale extinse, cu excepția cazului în care este clar că simptomele schizofrenice sunt anterioare tulburărilor afective.",anterioare,0.2,4.55,0.01,0.25,0.25,0.0,0.25,0.25,simple
5518,"Vacuola alimentară formată, apoi fuzionează cu un lizozom și digeră alimentele.",formată,0.2,4.57,0.01,0.25,0.25,0.0,0.25,0.25,simple
5522,"Formarea acestui intermediar și reacția ulterioară au, în general, o barieră de energie de activare mult mai mică decât cea necesară pentru reacția directă de transformare a reactanților în produși.",ulterioară,0.2,4.08,0.01,0.25,0.25,0.25,0.25,0.0,simple
5524,"Obiectivele acestei proceduri vor fi distribuirea de informații exacte, cu aprobările corecte, folosind tehnologii și strategii suficiente.",distribuirea,0.2,3.84,0.01,0.25,0.25,0.0,0.25,0.25,simple
5529,Chitara este un instrument de transpoziție și este notată cu o octavă mai sus decât înălțimea sa reală pentru a evita utilizarea clapei de bas în notația standard.,notația,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5530,Senzorul Hall și inductorul utilizează o proprietate a câmpului magnetic pentru a detecta curentul printr-un conductor din apropiere.,Senzorul,0.2,3.22,0.01,0.25,0.25,0.25,0.25,0.0,simple
5541,Principalul motiv pentru care nu se permit mai multe ieșiri cu aceeași intrare este acela că ne permite să aplicăm aceeași funcție la diferite forme ale aceluiași lucru fără a schimba echivalența acestora.,echivalența,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5555,"Motivul pentru care leziunile hipotalamice afectează grăsimea corporală și comportamentul alimentar are, de fapt, mult de-a face cu semnalizarea leptinei.",afectează,0.2,4.23,0.01,0.25,0.25,0.0,0.25,0.25,simple
5570,"Există, de asemenea, diferite stiluri de editare în sensul cât de îndrăzneți sunt dispuși să fie oamenii.",editare,0.2,3.86,0.01,0.25,0.25,0.0,0.25,0.25,simple
5572,"Este clar că este nevoie de o structură diferită a cărților, deoarece acestea sunt destinate să fie (cel puțin în cele din urmă) tipărite și, prin urmare, ar trebui să aibă un stil liniar.",destinate,0.2,4.39,0.01,0.25,0.25,0.0,0.25,0.25,simple
5580,"De asemenea, este posibil să existe taxe de licență separate pentru distribuția de formate de date multimedia brevetate, cum ar fi imaginile GIF, care, dacă nu în fapt, cel puțin din punct de vedere filozofic, încalcă principiile GFDL, împiedicându-vă să utilizați liber imaginea sau fotografia.",filozofic,0.3,3.2,0.01,0.25,0.25,0.25,0.25,0.5,simple
5599,"Acestea transformă energia solară în energie chimică prin absorbția luminii și utilizarea acesteia pentru a stimula sinteza compușilor organici, cum ar fi zahărul, din dioxid de carbon și apă.",absorbția,0.2,3.66,0.01,0.25,0.25,0.0,0.25,0.25,simple
5605,Ei au lăsat în urmă o profeție conform căreia lumea se va sfârși la 21 decembrie 2012 și va avea loc cel de-al cincilea ciclu al lumii.,profeție,0.2,3.34,0.01,0.25,0.25,0.0,0.25,0.25,simple
5609,"Au produs peste 90% din filmele de ficțiune din America și și-au distribuit filmele atât la nivel național, cât și internațional.",distribuit,0.2,4.02,0.01,0.25,0.25,0.0,0.25,0.25,simple
5637,Aceasta a fost o lovitură devastatoare pentru japonezi și este considerată punctul de cotitură al Războiului din Pacific.,cotitură,0.3,3.52,0.01,0.25,0.25,0.25,0.25,0.5,simple
5650,"Cu excepția cazului în care există probleme evidente care nu vor putea fi remediate, timpul dumneavoastră ar fi mai bine petrecut pentru a îndruma noii contribuitori și pentru a încerca să ajutați la curățarea noilor lucrări, chiar dacă lucrarea reprezintă în prezent o încălcare flagrantă a procedurilor actuale.",remediate,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5660,"Stăpânii războiului din numeroasele provincii ale Chinei se dușmăneau în mod constant, iar guvernul central era slab și descentralizat, neputând face nimic pentru a opri conflictul.",central,0.2,4.85,0.01,0.25,0.25,0.25,0.0,0.25,simple
5684,"Atunci când un text nu susține această regulă, chiar și un elev sârguincios este nevoit să repete inutil materialul.",sârguincios,0.2,0.0,0.01,0.25,0.25,0.0,0.25,0.25,simple
5685,"Atunci când un text nu susține această regulă, chiar și un elev sârguincios este nevoit să repete inutil materialul.",inutil,0.2,4.1,0.01,0.25,0.25,0.0,0.25,0.25,simple
